[2025-04-01 02:44:08,595]: repeat 1/3
[2025-04-01 02:44:08,595]: Manual random seed:0
[2025-04-01 02:44:08,596]: auto fixed data split seed to 0, model init seed to 0
[2025-04-01 02:44:08,602]: [Dataset-Wisconsin] train_num:120, val_num:80, test_num:51, class_num:5
[2025-04-01 02:44:12,939]: Epoch: 181, Loss:0.4009 Train: 0.8750, Val:0.4375, Test: 0.4510, Time(s/epoch):0.0078
[2025-04-01 02:44:12,948]: Epoch: 182, Loss:0.4014 Train: 0.8833, Val:0.4250, Test: 0.5098, Time(s/epoch):0.0083
[2025-04-01 02:44:12,954]: Epoch: 183, Loss:0.3683 Train: 0.8667, Val:0.4375, Test: 0.5490, Time(s/epoch):0.0064
[2025-04-01 02:44:12,961]: Epoch: 184, Loss:0.4438 Train: 0.8500, Val:0.4250, Test: 0.5098, Time(s/epoch):0.0070
[2025-04-01 02:44:12,970]: Epoch: 185, Loss:0.4415 Train: 0.8833, Val:0.4250, Test: 0.5098, Time(s/epoch):0.0081
[2025-04-01 02:44:12,977]: Epoch: 186, Loss:0.4288 Train: 0.8917, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0075
[2025-04-01 02:44:12,984]: Epoch: 187, Loss:0.4106 Train: 0.9000, Val:0.4125, Test: 0.4314, Time(s/epoch):0.0066
[2025-04-01 02:44:12,992]: Epoch: 188, Loss:0.3621 Train: 0.8750, Val:0.4125, Test: 0.4314, Time(s/epoch):0.0077
[2025-04-01 02:44:13,000]: Epoch: 189, Loss:0.4051 Train: 0.9000, Val:0.4375, Test: 0.4118, Time(s/epoch):0.0077
[2025-04-01 02:44:13,008]: Epoch: 190, Loss:0.3499 Train: 0.9083, Val:0.4375, Test: 0.4118, Time(s/epoch):0.0078
[2025-04-01 02:44:13,016]: Epoch: 191, Loss:0.4134 Train: 0.9000, Val:0.4125, Test: 0.4118, Time(s/epoch):0.0081
[2025-04-01 02:44:13,022]: Epoch: 192, Loss:0.3844 Train: 0.9083, Val:0.4375, Test: 0.4314, Time(s/epoch):0.0060
[2025-04-01 02:44:13,029]: Epoch: 193, Loss:0.3495 Train: 0.9083, Val:0.4625, Test: 0.4314, Time(s/epoch):0.0067
[2025-04-01 02:44:13,037]: Epoch: 194, Loss:0.3489 Train: 0.9167, Val:0.4500, Test: 0.4314, Time(s/epoch):0.0075
[2025-04-01 02:44:13,043]: Epoch: 195, Loss:0.3588 Train: 0.9000, Val:0.4625, Test: 0.4314, Time(s/epoch):0.0065
[2025-04-01 02:44:13,050]: Epoch: 196, Loss:0.3375 Train: 0.9250, Val:0.4750, Test: 0.4902, Time(s/epoch):0.0064
[2025-04-01 02:44:13,057]: Epoch: 197, Loss:0.3539 Train: 0.8917, Val:0.4375, Test: 0.5490, Time(s/epoch):0.0068
[2025-04-01 02:44:13,064]: Epoch: 198, Loss:0.3692 Train: 0.9000, Val:0.4500, Test: 0.5490, Time(s/epoch):0.0072
[2025-04-01 02:44:13,072]: Epoch: 199, Loss:0.3112 Train: 0.9083, Val:0.4500, Test: 0.5098, Time(s/epoch):0.0078
[2025-04-01 02:44:13,080]: Epoch: 200, Loss:0.3892 Train: 0.9083, Val:0.4625, Test: 0.5098, Time(s/epoch):0.0074
[2025-04-01 02:44:13,080]: [Run-3 score] {'train': 0.5416666666666666, 'val': 0.575, 'test': 0.5686274509803921}
[2025-04-01 02:44:13,080]: repeat 1/3
[2025-04-01 02:44:13,080]: Manual random seed:0
[2025-04-01 02:44:13,081]: auto fixed data split seed to 0, model init seed to 0
[2025-04-01 02:44:13,083]: [Dataset-Wisconsin] train_num:120, val_num:80, test_num:51, class_num:5
[2025-04-01 02:44:13,092]: Epoch: 001, Loss:1.6669 Train: 0.4583, Val:0.3875, Test: 0.6275, Time(s/epoch):0.0067
[2025-04-01 02:44:13,099]: Epoch: 002, Loss:1.9657 Train: 0.5917, Val:0.5125, Test: 0.5686, Time(s/epoch):0.0067
[2025-04-01 02:44:13,107]: Epoch: 003, Loss:1.3083 Train: 0.5750, Val:0.4250, Test: 0.4314, Time(s/epoch):0.0072
[2025-04-01 02:44:13,114]: Epoch: 004, Loss:1.1600 Train: 0.6417, Val:0.4500, Test: 0.5098, Time(s/epoch):0.0076
[2025-04-01 02:44:13,122]: Epoch: 005, Loss:0.9860 Train: 0.6667, Val:0.4750, Test: 0.5294, Time(s/epoch):0.0074
[2025-04-01 02:44:13,130]: Epoch: 006, Loss:0.9437 Train: 0.6583, Val:0.4500, Test: 0.5490, Time(s/epoch):0.0076
[2025-04-01 02:44:13,138]: Epoch: 007, Loss:0.8967 Train: 0.7083, Val:0.4125, Test: 0.5686, Time(s/epoch):0.0080
[2025-04-01 02:44:13,146]: Epoch: 008, Loss:0.8727 Train: 0.7083, Val:0.4250, Test: 0.5490, Time(s/epoch):0.0083
[2025-04-01 02:44:13,154]: Epoch: 009, Loss:0.9300 Train: 0.7083, Val:0.4250, Test: 0.5294, Time(s/epoch):0.0076
[2025-04-01 02:44:13,162]: Epoch: 010, Loss:0.7893 Train: 0.7167, Val:0.4000, Test: 0.5490, Time(s/epoch):0.0081
[2025-04-01 02:44:13,169]: Epoch: 011, Loss:0.7804 Train: 0.7500, Val:0.4125, Test: 0.5882, Time(s/epoch):0.0066
[2025-04-01 02:44:13,177]: Epoch: 012, Loss:0.7508 Train: 0.7500, Val:0.4125, Test: 0.6078, Time(s/epoch):0.0080
[2025-04-01 02:44:13,184]: Epoch: 013, Loss:0.7297 Train: 0.7583, Val:0.4125, Test: 0.6078, Time(s/epoch):0.0068
[2025-04-01 02:44:13,191]: Epoch: 014, Loss:0.7004 Train: 0.7750, Val:0.4250, Test: 0.6275, Time(s/epoch):0.0064
[2025-04-01 02:44:13,200]: Epoch: 015, Loss:0.7178 Train: 0.7667, Val:0.4375, Test: 0.5686, Time(s/epoch):0.0085
[2025-04-01 02:44:13,208]: Epoch: 016, Loss:0.6645 Train: 0.7917, Val:0.4375, Test: 0.6078, Time(s/epoch):0.0084
[2025-04-01 02:44:13,216]: Epoch: 017, Loss:0.6180 Train: 0.8083, Val:0.4000, Test: 0.5294, Time(s/epoch):0.0075
[2025-04-01 02:44:13,225]: Epoch: 018, Loss:0.6391 Train: 0.8250, Val:0.3875, Test: 0.5686, Time(s/epoch):0.0085
[2025-04-01 02:44:13,231]: Epoch: 019, Loss:0.6626 Train: 0.8167, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0058
[2025-04-01 02:44:13,238]: Epoch: 020, Loss:0.5946 Train: 0.7750, Val:0.3625, Test: 0.5882, Time(s/epoch):0.0075
[2025-04-01 02:44:13,247]: Epoch: 021, Loss:0.6053 Train: 0.7750, Val:0.3750, Test: 0.5882, Time(s/epoch):0.0083
[2025-04-01 02:44:13,253]: Epoch: 022, Loss:0.6166 Train: 0.8000, Val:0.3750, Test: 0.6078, Time(s/epoch):0.0067
[2025-04-01 02:44:13,262]: Epoch: 023, Loss:0.5635 Train: 0.8333, Val:0.3750, Test: 0.5490, Time(s/epoch):0.0086
[2025-04-01 02:44:13,271]: Epoch: 024, Loss:0.5703 Train: 0.8750, Val:0.4250, Test: 0.5294, Time(s/epoch):0.0086
[2025-04-01 02:44:13,279]: Epoch: 025, Loss:0.5512 Train: 0.8333, Val:0.4375, Test: 0.4902, Time(s/epoch):0.0076
[2025-04-01 02:44:13,288]: Epoch: 026, Loss:0.5665 Train: 0.8417, Val:0.4375, Test: 0.4902, Time(s/epoch):0.0087
[2025-04-01 02:44:13,296]: Epoch: 027, Loss:0.6326 Train: 0.8333, Val:0.4250, Test: 0.5098, Time(s/epoch):0.0081
[2025-04-01 02:44:13,304]: Epoch: 028, Loss:0.5201 Train: 0.8333, Val:0.4250, Test: 0.5294, Time(s/epoch):0.0083
[2025-04-01 02:44:13,312]: Epoch: 029, Loss:0.5588 Train: 0.8333, Val:0.3875, Test: 0.6078, Time(s/epoch):0.0070
[2025-04-01 02:44:13,320]: Epoch: 030, Loss:0.4899 Train: 0.8417, Val:0.3750, Test: 0.6275, Time(s/epoch):0.0080
[2025-04-01 02:44:13,328]: Epoch: 031, Loss:0.5075 Train: 0.8583, Val:0.3625, Test: 0.6078, Time(s/epoch):0.0079
[2025-04-01 02:44:13,336]: Epoch: 032, Loss:0.4642 Train: 0.8500, Val:0.3500, Test: 0.6078, Time(s/epoch):0.0075
[2025-04-01 02:44:13,343]: Epoch: 033, Loss:0.5077 Train: 0.8667, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0077
[2025-04-01 02:44:13,350]: Epoch: 034, Loss:0.4792 Train: 0.8667, Val:0.4250, Test: 0.4706, Time(s/epoch):0.0062
[2025-04-01 02:44:13,357]: Epoch: 035, Loss:0.4909 Train: 0.8750, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0068
[2025-04-01 02:44:13,363]: Epoch: 036, Loss:0.4432 Train: 0.8417, Val:0.4000, Test: 0.5098, Time(s/epoch):0.0065
[2025-04-01 02:44:13,371]: Epoch: 037, Loss:0.4832 Train: 0.8750, Val:0.3750, Test: 0.5490, Time(s/epoch):0.0077
[2025-04-01 02:44:13,379]: Epoch: 038, Loss:0.5591 Train: 0.8667, Val:0.3625, Test: 0.5686, Time(s/epoch):0.0075
[2025-04-01 02:44:13,387]: Epoch: 039, Loss:0.4782 Train: 0.9000, Val:0.3500, Test: 0.5882, Time(s/epoch):0.0075
[2025-04-01 02:44:13,394]: Epoch: 040, Loss:0.4673 Train: 0.8917, Val:0.3500, Test: 0.5882, Time(s/epoch):0.0069
[2025-04-01 02:44:13,402]: Epoch: 041, Loss:0.4649 Train: 0.9083, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0080
[2025-04-01 02:44:13,410]: Epoch: 042, Loss:0.5144 Train: 0.9083, Val:0.4000, Test: 0.5490, Time(s/epoch):0.0078
[2025-04-01 02:44:13,416]: Epoch: 043, Loss:0.4630 Train: 0.9000, Val:0.4000, Test: 0.5294, Time(s/epoch):0.0063
[2025-04-01 02:44:13,423]: Epoch: 044, Loss:0.4205 Train: 0.8833, Val:0.4125, Test: 0.5098, Time(s/epoch):0.0063
[2025-04-01 02:44:13,431]: Epoch: 045, Loss:0.4820 Train: 0.8750, Val:0.3625, Test: 0.6078, Time(s/epoch):0.0079
[2025-04-01 02:44:13,439]: Epoch: 046, Loss:0.4409 Train: 0.8417, Val:0.3500, Test: 0.5686, Time(s/epoch):0.0078
[2025-04-01 02:44:13,447]: Epoch: 047, Loss:0.4490 Train: 0.8417, Val:0.3625, Test: 0.5294, Time(s/epoch):0.0076
[2025-04-01 02:44:13,454]: Epoch: 048, Loss:0.5044 Train: 0.8917, Val:0.3375, Test: 0.5098, Time(s/epoch):0.0075
[2025-04-01 02:44:13,462]: Epoch: 049, Loss:0.4258 Train: 0.8917, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0075
[2025-04-01 02:44:13,469]: Epoch: 050, Loss:0.5273 Train: 0.8917, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0065
[2025-04-01 02:44:13,477]: Epoch: 051, Loss:0.6258 Train: 0.8917, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0084
[2025-04-01 02:44:13,484]: Epoch: 052, Loss:0.4408 Train: 0.9083, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0063
[2025-04-01 02:44:13,490]: Epoch: 053, Loss:0.4177 Train: 0.8667, Val:0.3625, Test: 0.6078, Time(s/epoch):0.0066
[2025-04-01 02:44:13,498]: Epoch: 054, Loss:0.4260 Train: 0.8333, Val:0.3625, Test: 0.5686, Time(s/epoch):0.0070
[2025-04-01 02:44:13,505]: Epoch: 055, Loss:0.4547 Train: 0.8333, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0069
[2025-04-01 02:44:13,513]: Epoch: 056, Loss:0.4628 Train: 0.8500, Val:0.3500, Test: 0.5882, Time(s/epoch):0.0077
[2025-04-01 02:44:13,521]: Epoch: 057, Loss:0.4217 Train: 0.9083, Val:0.4500, Test: 0.5686, Time(s/epoch):0.0080
[2025-04-01 02:44:13,529]: Epoch: 058, Loss:0.4068 Train: 0.9083, Val:0.4500, Test: 0.5294, Time(s/epoch):0.0078
[2025-04-01 02:44:13,536]: Epoch: 059, Loss:0.3839 Train: 0.8917, Val:0.4500, Test: 0.5686, Time(s/epoch):0.0070
[2025-04-01 02:44:13,543]: Epoch: 060, Loss:0.3818 Train: 0.8917, Val:0.4250, Test: 0.5686, Time(s/epoch):0.0067
[2025-04-01 02:44:13,552]: Epoch: 061, Loss:0.4047 Train: 0.8583, Val:0.3750, Test: 0.6078, Time(s/epoch):0.0086
[2025-04-01 02:44:13,560]: Epoch: 062, Loss:0.4080 Train: 0.8750, Val:0.3625, Test: 0.6078, Time(s/epoch):0.0078
[2025-04-01 02:44:13,569]: Epoch: 063, Loss:0.4189 Train: 0.8917, Val:0.3500, Test: 0.6078, Time(s/epoch):0.0085
[2025-04-01 02:44:13,575]: Epoch: 064, Loss:0.3898 Train: 0.9000, Val:0.4125, Test: 0.5490, Time(s/epoch):0.0065
[2025-04-01 02:44:13,584]: Epoch: 065, Loss:0.3924 Train: 0.9083, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0086
[2025-04-01 02:44:13,591]: Epoch: 066, Loss:0.3835 Train: 0.9083, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0071
[2025-04-01 02:44:13,601]: Epoch: 067, Loss:0.3490 Train: 0.9333, Val:0.4250, Test: 0.4706, Time(s/epoch):0.0091
[2025-04-01 02:44:13,608]: Epoch: 068, Loss:0.4730 Train: 0.9167, Val:0.4125, Test: 0.5490, Time(s/epoch):0.0074
[2025-04-01 02:44:13,617]: Epoch: 069, Loss:0.3593 Train: 0.8750, Val:0.3500, Test: 0.5882, Time(s/epoch):0.0087
[2025-04-01 02:44:13,625]: Epoch: 070, Loss:0.4283 Train: 0.9000, Val:0.3625, Test: 0.5882, Time(s/epoch):0.0073
[2025-04-01 02:44:13,633]: Epoch: 071, Loss:0.3923 Train: 0.9167, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0081
[2025-04-01 02:44:13,641]: Epoch: 072, Loss:0.3902 Train: 0.9167, Val:0.3875, Test: 0.5098, Time(s/epoch):0.0081
[2025-04-01 02:44:13,649]: Epoch: 073, Loss:0.3740 Train: 0.9083, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0079
[2025-04-01 02:44:13,657]: Epoch: 074, Loss:0.4309 Train: 0.9167, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0079
[2025-04-01 02:44:13,666]: Epoch: 075, Loss:0.3266 Train: 0.9083, Val:0.3875, Test: 0.5294, Time(s/epoch):0.0085
[2025-04-01 02:44:13,673]: Epoch: 076, Loss:0.3984 Train: 0.9083, Val:0.3625, Test: 0.5490, Time(s/epoch):0.0070
[2025-04-01 02:44:13,682]: Epoch: 077, Loss:0.3517 Train: 0.9083, Val:0.3625, Test: 0.5294, Time(s/epoch):0.0087
[2025-04-01 02:44:13,689]: Epoch: 078, Loss:0.3362 Train: 0.9167, Val:0.3750, Test: 0.5294, Time(s/epoch):0.0072
[2025-04-01 02:44:13,698]: Epoch: 079, Loss:0.3236 Train: 0.9250, Val:0.4250, Test: 0.5490, Time(s/epoch):0.0083
[2025-04-01 02:44:13,707]: Epoch: 080, Loss:0.4044 Train: 0.9250, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0094
[2025-04-01 02:44:13,716]: Epoch: 081, Loss:0.4101 Train: 0.9417, Val:0.4500, Test: 0.4902, Time(s/epoch):0.0084
[2025-04-01 02:44:13,723]: Epoch: 082, Loss:0.3669 Train: 0.9417, Val:0.4125, Test: 0.5490, Time(s/epoch):0.0073
[2025-04-01 02:44:13,732]: Epoch: 083, Loss:0.2680 Train: 0.9167, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0087
[2025-04-01 02:44:13,740]: Epoch: 084, Loss:0.3938 Train: 0.9167, Val:0.3875, Test: 0.5490, Time(s/epoch):0.0077
[2025-04-01 02:44:13,748]: Epoch: 085, Loss:0.3355 Train: 0.9333, Val:0.4125, Test: 0.5098, Time(s/epoch):0.0077
[2025-04-01 02:44:13,756]: Epoch: 086, Loss:0.3178 Train: 0.9000, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0080
[2025-04-01 02:44:13,765]: Epoch: 087, Loss:0.3418 Train: 0.9250, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0081
[2025-04-01 02:44:13,772]: Epoch: 088, Loss:0.3489 Train: 0.9417, Val:0.4000, Test: 0.5490, Time(s/epoch):0.0069
[2025-04-01 02:44:13,780]: Epoch: 089, Loss:0.3237 Train: 0.8917, Val:0.3750, Test: 0.5882, Time(s/epoch):0.0077
[2025-04-01 02:44:13,788]: Epoch: 090, Loss:0.3191 Train: 0.8917, Val:0.3750, Test: 0.5882, Time(s/epoch):0.0083
[2025-04-01 02:44:13,794]: Epoch: 091, Loss:0.3287 Train: 0.9500, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0057
[2025-04-01 02:44:13,801]: Epoch: 092, Loss:0.3165 Train: 0.9417, Val:0.4250, Test: 0.5098, Time(s/epoch):0.0074
[2025-04-01 02:44:13,808]: Epoch: 093, Loss:0.3024 Train: 0.9083, Val:0.4000, Test: 0.4902, Time(s/epoch):0.0067
[2025-04-01 02:44:13,817]: Epoch: 094, Loss:0.3296 Train: 0.8917, Val:0.4125, Test: 0.5098, Time(s/epoch):0.0087
[2025-04-01 02:44:13,824]: Epoch: 095, Loss:0.3316 Train: 0.8917, Val:0.3625, Test: 0.5294, Time(s/epoch):0.0069
[2025-04-01 02:44:13,832]: Epoch: 096, Loss:0.3854 Train: 0.9083, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0081
[2025-04-01 02:44:13,840]: Epoch: 097, Loss:0.3348 Train: 0.9167, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0075
[2025-04-01 02:44:13,847]: Epoch: 098, Loss:0.3413 Train: 0.9000, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0072
[2025-04-01 02:44:13,854]: Epoch: 099, Loss:0.3911 Train: 0.9333, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0062
[2025-04-01 02:44:13,861]: Epoch: 100, Loss:0.3588 Train: 0.9417, Val:0.3750, Test: 0.4902, Time(s/epoch):0.0075
[2025-04-01 02:44:13,870]: Epoch: 101, Loss:0.3703 Train: 0.8917, Val:0.3500, Test: 0.5098, Time(s/epoch):0.0080
[2025-04-01 02:44:13,877]: Epoch: 102, Loss:0.3981 Train: 0.8833, Val:0.3500, Test: 0.5686, Time(s/epoch):0.0077
[2025-04-01 02:44:13,885]: Epoch: 103, Loss:0.4052 Train: 0.9333, Val:0.3750, Test: 0.5294, Time(s/epoch):0.0075
[2025-04-01 02:44:13,893]: Epoch: 104, Loss:0.3668 Train: 0.9500, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0077
[2025-04-01 02:44:13,899]: Epoch: 105, Loss:0.3385 Train: 0.9583, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0061
[2025-04-01 02:44:13,907]: Epoch: 106, Loss:0.3314 Train: 0.9500, Val:0.3750, Test: 0.4902, Time(s/epoch):0.0071
[2025-04-01 02:44:13,914]: Epoch: 107, Loss:0.3533 Train: 0.9250, Val:0.3625, Test: 0.5098, Time(s/epoch):0.0069
[2025-04-01 02:44:13,922]: Epoch: 108, Loss:0.3235 Train: 0.9083, Val:0.3375, Test: 0.5686, Time(s/epoch):0.0079
[2025-04-01 02:44:13,929]: Epoch: 109, Loss:0.3774 Train: 0.9167, Val:0.4000, Test: 0.5490, Time(s/epoch):0.0075
[2025-04-01 02:44:13,938]: Epoch: 110, Loss:0.2936 Train: 0.9583, Val:0.4250, Test: 0.5490, Time(s/epoch):0.0081
[2025-04-01 02:44:13,945]: Epoch: 111, Loss:0.2890 Train: 0.9250, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0077
[2025-04-01 02:44:13,954]: Epoch: 112, Loss:0.3162 Train: 0.9333, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0080
[2025-04-01 02:44:13,962]: Epoch: 113, Loss:0.3533 Train: 0.9500, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0081
[2025-04-01 02:44:13,969]: Epoch: 114, Loss:0.2682 Train: 0.9333, Val:0.3625, Test: 0.5490, Time(s/epoch):0.0067
[2025-04-01 02:44:13,976]: Epoch: 115, Loss:0.2990 Train: 0.9000, Val:0.3375, Test: 0.4902, Time(s/epoch):0.0071
[2025-04-01 02:44:13,985]: Epoch: 116, Loss:0.3088 Train: 0.9250, Val:0.3500, Test: 0.4902, Time(s/epoch):0.0086
[2025-04-01 02:44:13,992]: Epoch: 117, Loss:0.3144 Train: 0.9500, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0068
[2025-04-01 02:44:13,999]: Epoch: 118, Loss:0.3133 Train: 0.9167, Val:0.4125, Test: 0.5098, Time(s/epoch):0.0074
[2025-04-01 02:44:14,008]: Epoch: 119, Loss:0.3697 Train: 0.9083, Val:0.4125, Test: 0.5294, Time(s/epoch):0.0083
[2025-04-01 02:44:14,015]: Epoch: 120, Loss:0.4084 Train: 0.9167, Val:0.3750, Test: 0.5882, Time(s/epoch):0.0068
[2025-04-01 02:44:14,024]: Epoch: 121, Loss:0.3812 Train: 0.9000, Val:0.3625, Test: 0.5098, Time(s/epoch):0.0086
[2025-04-01 02:44:14,032]: Epoch: 122, Loss:0.3388 Train: 0.9167, Val:0.3500, Test: 0.4510, Time(s/epoch):0.0080
[2025-04-01 02:44:14,040]: Epoch: 123, Loss:0.3085 Train: 0.9000, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0077
[2025-04-01 02:44:14,047]: Epoch: 124, Loss:0.3513 Train: 0.9250, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0077
[2025-04-01 02:44:14,054]: Epoch: 125, Loss:0.2791 Train: 0.9333, Val:0.4250, Test: 0.5294, Time(s/epoch):0.0066
[2025-04-01 02:44:14,063]: Epoch: 126, Loss:0.3207 Train: 0.9417, Val:0.3875, Test: 0.5294, Time(s/epoch):0.0082
[2025-04-01 02:44:14,071]: Epoch: 127, Loss:0.3023 Train: 0.9250, Val:0.3625, Test: 0.5686, Time(s/epoch):0.0079
[2025-04-01 02:44:14,077]: Epoch: 128, Loss:0.3360 Train: 0.9417, Val:0.3750, Test: 0.5686, Time(s/epoch):0.0064
[2025-04-01 02:44:14,086]: Epoch: 129, Loss:0.2565 Train: 0.9500, Val:0.3750, Test: 0.5490, Time(s/epoch):0.0086
[2025-04-01 02:44:14,092]: Epoch: 130, Loss:0.3606 Train: 0.9417, Val:0.3875, Test: 0.5294, Time(s/epoch):0.0059
[2025-04-01 02:44:14,099]: Epoch: 131, Loss:0.3169 Train: 0.9333, Val:0.3750, Test: 0.5294, Time(s/epoch):0.0070
[2025-04-01 02:44:14,107]: Epoch: 132, Loss:0.3346 Train: 0.9250, Val:0.3625, Test: 0.5294, Time(s/epoch):0.0073
[2025-04-01 02:44:14,115]: Epoch: 133, Loss:0.3327 Train: 0.9417, Val:0.4250, Test: 0.5098, Time(s/epoch):0.0082
[2025-04-01 02:44:14,123]: Epoch: 134, Loss:0.2898 Train: 0.9417, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0080
[2025-04-01 02:44:14,130]: Epoch: 135, Loss:0.3332 Train: 0.9333, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0062
[2025-04-01 02:44:14,138]: Epoch: 136, Loss:0.3356 Train: 0.9250, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:14,146]: Epoch: 137, Loss:0.3534 Train: 0.9333, Val:0.4375, Test: 0.4706, Time(s/epoch):0.0078
[2025-04-01 02:44:14,153]: Epoch: 138, Loss:0.2634 Train: 0.9333, Val:0.3625, Test: 0.5294, Time(s/epoch):0.0075
[2025-04-01 02:44:14,161]: Epoch: 139, Loss:0.2556 Train: 0.8917, Val:0.3750, Test: 0.5490, Time(s/epoch):0.0079
[2025-04-01 02:44:14,169]: Epoch: 140, Loss:0.4291 Train: 0.9500, Val:0.3750, Test: 0.5294, Time(s/epoch):0.0079
[2025-04-01 02:44:14,177]: Epoch: 141, Loss:0.2758 Train: 0.9750, Val:0.4250, Test: 0.4510, Time(s/epoch):0.0078
[2025-04-01 02:44:14,186]: Epoch: 142, Loss:0.3194 Train: 0.9500, Val:0.4250, Test: 0.4706, Time(s/epoch):0.0079
[2025-04-01 02:44:14,194]: Epoch: 143, Loss:0.3254 Train: 0.9417, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0079
[2025-04-01 02:44:14,202]: Epoch: 144, Loss:0.2872 Train: 0.9417, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0081
[2025-04-01 02:44:14,210]: Epoch: 145, Loss:0.2771 Train: 0.9500, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0083
[2025-04-01 02:44:14,219]: Epoch: 146, Loss:0.2560 Train: 0.9500, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0089
[2025-04-01 02:44:14,228]: Epoch: 147, Loss:0.3382 Train: 0.9500, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0084
[2025-04-01 02:44:14,236]: Epoch: 148, Loss:0.2993 Train: 0.9583, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0083
[2025-04-01 02:44:14,246]: Epoch: 149, Loss:0.2582 Train: 0.9417, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0089
[2025-04-01 02:44:14,255]: Epoch: 150, Loss:0.3257 Train: 0.9500, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0092
[2025-04-01 02:44:14,270]: Epoch: 151, Loss:0.2557 Train: 0.9500, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0147
[2025-04-01 02:44:14,280]: Epoch: 152, Loss:0.2897 Train: 0.9500, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0104
[2025-04-01 02:44:14,291]: Epoch: 153, Loss:0.2591 Train: 0.9417, Val:0.4000, Test: 0.4314, Time(s/epoch):0.0104
[2025-04-01 02:44:14,301]: Epoch: 154, Loss:0.3116 Train: 0.9333, Val:0.4000, Test: 0.4314, Time(s/epoch):0.0099
[2025-04-01 02:44:14,310]: Epoch: 155, Loss:0.2371 Train: 0.9583, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0087
[2025-04-01 02:44:14,319]: Epoch: 156, Loss:0.2792 Train: 0.9667, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0084
[2025-04-01 02:44:14,328]: Epoch: 157, Loss:0.2915 Train: 0.9500, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0090
[2025-04-01 02:44:14,337]: Epoch: 158, Loss:0.2409 Train: 0.9250, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0091
[2025-04-01 02:44:14,347]: Epoch: 159, Loss:0.2818 Train: 0.9333, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0096
[2025-04-01 02:44:14,355]: Epoch: 160, Loss:0.2769 Train: 0.9500, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0083
[2025-04-01 02:44:14,363]: Epoch: 161, Loss:0.3275 Train: 0.9583, Val:0.4250, Test: 0.4314, Time(s/epoch):0.0076
[2025-04-01 02:44:14,370]: Epoch: 162, Loss:0.4239 Train: 0.9250, Val:0.3875, Test: 0.5098, Time(s/epoch):0.0071
[2025-04-01 02:44:14,379]: Epoch: 163, Loss:0.3314 Train: 0.8417, Val:0.3625, Test: 0.5098, Time(s/epoch):0.0085
[2025-04-01 02:44:14,388]: Epoch: 164, Loss:0.4228 Train: 0.9083, Val:0.3500, Test: 0.5098, Time(s/epoch):0.0090
